@relation 'sysdev-weka.filters.unsupervised.attribute.Remove-R1-8,10,12-14,16-22'

@attribute x-mean1000 numeric
@attribute z-mean1000 numeric
@attribute abs-var1000 numeric
@attribute class {WALKING,STANDING,SITTING}

@data
-8.745835,1.555863,31.304545,WALKING
-9.665208,1.720878,41.99038,WALKING
-10.325271,1.673731,37.588886,WALKING
-12.002931,1.736594,17.014785,WALKING
-11.390016,1.787671,23.178833,WALKING
-10.820318,1.744452,29.091551,WALKING
-10.395992,1.673731,35.593092,WALKING
-10.44314,1.532289,35.600327,WALKING
-10.372419,1.461568,35.654562,WALKING
-10.44314,1.626584,34.460949,WALKING
-10.134998,1.751187,34.415994,WALKING
-8.197747,1.838747,18.334516,WALKING
-7.559293,1.940899,16.082207,WALKING
-6.997454,1.966437,11.628818,WALKING
-7.30784,1.909468,12.91238,WALKING
-8.274361,2.043052,16.599896,WALKING
-8.218642,2.033765,14.881375,WALKING
-7.538862,1.746809,18.31426,WALKING
-7.187829,1.671588,19.066004,WALKING
-7.142825,1.414421,17.349379,WALKING
-8.299899,0.638454,27.30205,WALKING
-9.249454,0.417897,29.471259,WALKING
-9.576807,0.485225,29.388085,WALKING
-9.217308,0.612915,29.879026,WALKING
-8.887277,0.700475,30.34486,WALKING
-8.714894,0.766144,27.441768,WALKING
-8.642111,0.694638,28.989551,WALKING
-9.11712,0.766144,34.012347,WALKING
-11.15035,0.990094,31.454899,WALKING
-10.598333,1.251369,39.694319,WALKING
-10.183829,1.202257,40.840364,WALKING
-9.221594,1.309411,41.377053,WALKING
-9.576807,1.149217,40.519242,WALKING
-9.985417,1.225831,36.906858,WALKING
-10.164184,1.302445,33.987157,WALKING
-8.444615,1.532289,35.760755,WALKING
-8.151778,1.532289,33.756429,WALKING
-8.190782,1.504429,30.708129,WALKING
-8.402052,1.481213,29.062924,WALKING
-9.472333,1.476569,27.200443,WALKING
-10.240799,1.608903,38.886557,WALKING
-9.738549,1.702543,54.921707,WALKING
-9.7726,1.464187,54.829839,WALKING
-9.745359,1.317768,49.379686,WALKING
-10.057389,1.142252,46.648102,WALKING
-10.240799,1.09814,43.425331,WALKING
-11.453861,0.919373,47.191298,WALKING
-10.691973,1.021526,50.773488,WALKING
-10.205046,1.072602,49.9975,WALKING
-10.085248,1.114392,45.753449,WALKING
-10.164184,1.123679,42.071357,WALKING
-9.138015,0.919373,23.957008,WALKING
-8.887277,0.919373,23.400278,WALKING
-8.912815,0.97045,23.032653,WALKING
-8.533672,0.990094,24.663602,WALKING
-8.557245,1.013668,24.369023,WALKING
-8.646488,0.941263,22.806257,WALKING
-8.274361,1.555863,20.919566,WALKING
-8.143022,1.685518,19.827326,WALKING
-7.625392,1.730585,18.739208,WALKING
-7.705225,1.729298,18.78869,WALKING
-7.814674,1.729298,20.521148,WALKING
-7.967903,1.654872,19.800284,WALKING
-7.643419,1.532289,19.310384,WALKING
-7.508217,1.532289,15.760077,WALKING
-7.464437,1.488509,16.122854,WALKING
-7.425709,1.461568,19.664321,WALKING
-7.617666,1.597959,19.357969,WALKING
-8.636539,1.615869,20.7601,WALKING
-8.453128,1.762132,19.705605,WALKING
-8.132919,1.815173,20.393514,WALKING
-7.836564,1.816857,21.230694,WALKING
-7.232405,2.267788,21.452054,WALKING
-7.09231,2.539222,12.782279,WALKING
-7.442547,2.101425,18.304066,WALKING
-7.73806,1.991976,17.154005,WALKING
-7.491191,1.906849,16.298338,WALKING
-7.140467,1.869393,16.849142,WALKING
-6.853511,1.810887,16.939363,WALKING
-6.818687,1.187524,20.259664,WALKING
-6.742072,1.123679,18.118935,WALKING
-7.201759,1.103248,20.28025,WALKING
-7.550006,1.253691,21.118495,WALKING
-7.840213,1.455674,21.064905,WALKING
-8.070056,1.65998,19.814506,WALKING
-7.850035,1.791599,19.348652,WALKING
-8.318141,1.773077,23.613328,WALKING
-8.345082,1.933042,27.942962,WALKING
-8.777828,1.860637,31.048953,WALKING
-10.065961,1.697305,26.146179,WALKING
-10.065961,1.720879,26.277094,WALKING
-9.438901,1.593581,38.937537,WALKING
-9.89023,1.36513,39.319026,WALKING
-10.113108,1.276908,37.123404,WALKING
-10.089534,1.390847,34.268528,WALKING
-10.25455,1.390847,33.401211,WALKING
-10.631729,1.390847,29.368271,WALKING
-10.065961,1.555863,28.588863,WALKING
-9.335177,1.60301,28.382235,WALKING
-7.884324,1.950186,25.129072,WALKING
-8.734048,1.864285,39.089415,WALKING
-9.052292,1.7916,38.580823,WALKING
-9.609642,1.838747,36.382638,WALKING
-9.357179,1.818316,35.407509,WALKING
-9.698489,1.640451,32.870267,WALKING
-10.363846,1.476569,32.244594,WALKING
-10.419566,1.685518,29.591325,WALKING
-9.945949,1.950186,17.134499,WALKING
-9.52573,2.06859,19.376582,WALKING
-9.416613,2.145205,22.547308,WALKING
-10.164184,2.221819,33.900113,WALKING
-11.645397,2.889459,37.999848,WALKING
-11.87524,2.719813,33.907824,WALKING
-11.679448,2.519764,30.838964,WALKING
-11.063127,2.329079,34.931159,WALKING
-10.419566,2.228784,40.031175,WALKING
-9.883265,2.119666,42.875729,WALKING
-9.641634,1.980189,41.091199,WALKING
-9.594487,1.980189,40.771615,WALKING
-9.80665,1.711056,42.8367,WALKING
-9.665208,1.86232,40.125685,WALKING
-7.937257,1.869393,19.310429,WALKING
-7.04853,1.96133,13.664473,WALKING
-6.558197,2.083913,12.056158,WALKING
-6.803364,2.175851,12.050025,WALKING
-7.07639,2.089485,12.421232,WALKING
-7.800744,2.089485,14.030958,WALKING
-8.692258,2.200924,16.428269,WALKING
-8.497239,2.284504,18.77574,WALKING
-7.828604,2.145205,20.781976,WALKING
-7.140467,1.74681,22.671744,WALKING
-7.159969,1.560149,20.611676,WALKING
-7.508217,1.37906,21.345609,WALKING
-8.223285,1.047064,26.74963,WALKING
-9.305174,0.724355,28.039215,WALKING
-9.678959,0.715068,28.74477,WALKING
-9.89023,0.752215,30.925556,WALKING
-9.423578,0.868297,32.90395,WALKING
-8.887277,0.868297,33.596706,WALKING
-8.529743,0.766144,29.404864,WALKING
-9.11712,0.740606,27.630097,WALKING
-10.631729,0.872226,33.234136,WALKING
-10.981405,0.995988,32.103363,WALKING
-9.193735,1.56634,43.476185,WALKING
-8.672757,1.501643,44.004578,WALKING
-8.41366,1.39299,41.444867,WALKING
-8.330081,1.114392,40.707472,WALKING
-8.011683,1.182051,43.787589,WALKING
-8.542512,1.455674,42.279515,WALKING
-8.751073,1.702543,38.188644,WALKING
-8.580819,1.900038,34.872928,WALKING
-8.246501,2.005906,33.743522,WALKING
-7.884324,1.950186,22.22928,WALKING
-8.942996,2.033765,33.309221,WALKING
-9.704498,1.991976,43.664314,WALKING
-9.924519,1.956615,41.587087,WALKING
-10.091218,1.926306,39.323673,WALKING
-10.550905,1.882526,33.117749,WALKING
-10.660354,1.838747,30.718821,WALKING
-11.315366,1.956615,29.121985,WALKING
-11.551102,1.720878,28.988127,WALKING
-11.668971,1.508715,29.595676,WALKING
-12.207236,1.149217,27.669142,WALKING
-12.641385,1.149217,19.267071,WALKING
-10.138646,1.174755,19.762238,WALKING
-9.934341,1.123679,18.560712,WALKING
-10.029529,1.197971,21.605838,WALKING
-10.853714,1.302446,34.799667,WALKING
-10.751562,1.430136,37.166539,WALKING
-9.456413,1.619849,40.524289,WALKING
-8.934424,1.673731,38.77975,WALKING
-8.934424,1.485142,38.675235,WALKING
-9.106175,1.35717,36.650777,WALKING
-9.570913,1.060816,35.68496,WALKING
-9.146587,1.178684,40.230571,WALKING
-8.957998,1.249405,40.333962,WALKING
-8.698687,1.225831,37.105005,WALKING
-8.952946,1.291501,36.146252,WALKING
-9.040506,1.021526,16.68532,WALKING
-9.346963,0.893835,13.25513,WALKING
-9.142658,0.868297,15.729415,WALKING
-8.722261,0.8958,18.599726,WALKING
-7.525242,1.259882,19.696452,WALKING
-7.385633,1.133894,18.12288,WALKING
-7.633586,1.030813,17.600275,WALKING
-8.121132,0.893835,21.138417,WALKING
-7.967903,0.229843,26.337094,WALKING
-7.695496,0.476712,24.381467,WALKING
-7.416279,0.643561,23.108641,WALKING
-7.159969,0.724355,22.294218,WALKING
-7.593344,0.78317,22.957814,WALKING
-7.84532,0.79679,21.834636,WALKING
-8.302221,0.835794,24.008077,WALKING
-8.657433,1.264138,22.638866,WALKING
-8.546768,1.225831,20.339505,WALKING
-8.151778,1.195185,21.131988,WALKING
-8.274361,1.006932,18.818888,WALKING
-7.814674,0.919373,19.420825,WALKING
-7.729547,0.817221,17.409552,WALKING
-7.311208,0.481576,15.203155,WALKING
-7.776367,0.229843,16.115707,WALKING
-8.444615,0.034051,21.207301,WALKING
-8.795339,0.398395,21.180127,WALKING
-8.747978,0.668635,19.305603,WALKING
-8.453128,0.842759,19.420622,WALKING
-8.182424,0.950019,21.186264,WALKING
-7.856464,1.002953,21.38355,WALKING
-7.789136,1.047064,19.702741,WALKING
-8.703402,1.225831,18.853396,WALKING
-9.082295,1.197971,20.109507,WALKING
-9.244811,1.149217,19.026083,WALKING
-7.584831,1.340753,18.014722,WALKING
-7.431602,1.149217,19.969145,WALKING
-7.04853,1.157729,20.038841,WALKING
-6.864655,1.133894,18.681368,WALKING
-7.10425,1.058672,18.002347,WALKING
-8.274361,0.646966,22.03733,WALKING
-8.703402,0.459687,22.979279,WALKING
-9.165875,0.306458,25.128815,WALKING
-8.938353,0.536301,24.024739,WALKING
-8.529743,0.663992,25.789588,WALKING
-7.577866,0.780074,24.053041,WALKING
-7.45714,0.842759,22.359184,WALKING
-7.614298,0.872226,21.227961,WALKING
-8.299899,0.893835,20.579382,WALKING
-9.193735,0.893835,22.731286,WALKING
-10.140968,1.002953,28.106817,WALKING
-9.755574,0.944912,29.17879,WALKING
-9.288029,0.990094,32.075246,WALKING
-8.299899,1.327984,35.120236,WALKING
-7.937257,1.256477,35.970839,WALKING
-8.023623,1.142252,32.81105,WALKING
-8.376514,0.97045,32.6539,WALKING
-8.745835,0.777931,33.320597,WALKING
-9.084285,0.656695,33.933339,WALKING
-9.295887,0.653777,32.944312,WALKING
-9.522082,0.656695,33.630613,WALKING
-9.075866,0.730784,39.277934,WALKING
-7.763598,0.715068,27.936965,WALKING
-7.826461,0.754358,25.865652,WALKING
-8.227214,0.801505,25.930617,WALKING
-9.005145,0.730784,26.419767,WALKING
-10.58301,0.837651,31.049136,WALKING
-10.140968,1.42085,38.666458,WALKING
-10.010955,1.302446,35.864541,WALKING
-10.207403,1.15511,33.932079,WALKING
-10.891039,0.848653,30.94669,WALKING
-11.645397,0.591026,23.615959,WALKING
-11.706689,0.694638,22.142973,WALKING
-12.017524,0.766145,23.125572,WALKING
-11.788411,0.77636,23.033392,WALKING
-11.543244,0.735499,22.72318,WALKING
-10.944922,0.547246,16.69274,WALKING
-12.074438,0.950019,23.245959,WALKING
-12.013146,1.133894,23.050119,WALKING
-11.18571,1.195185,34.27347,WALKING
-10.511503,1.041956,38.97703,WALKING
-10.266337,0.766144,38.14772,WALKING
-11.338939,0.442661,35.268939,WALKING
-11.522814,0.21452,32.258369,WALKING
-11.829272,0.153229,32.188688,WALKING
-11.338939,0.445757,34.034146,WALKING
-10.642444,0.668635,40.012831,WALKING
-8.816556,0.942947,23.401137,WALKING
-9.469546,1.103248,22.711474,WALKING
-9.77879,1.197971,22.617475,WALKING
-10.394027,1.327984,29.449238,WALKING
-9.948092,1.272979,31.801325,WALKING
-10.828176,1.327984,35.442603,WALKING
-10.244447,1.094492,34.672169,WALKING
-10.189722,0.919373,30.41906,WALKING
-10.487667,0.715068,28.303565,WALKING
-10.756669,0.58227,26.655156,WALKING
-10.614584,0.863654,24.615261,WALKING
-10.196687,1.058672,28.237644,WALKING
-9.704497,1.174755,30.558693,WALKING
-9.288029,1.225831,32.121478,WALKING
-9.171845,1.225831,30.174351,WALKING
-8.636539,1.030813,22.053633,WALKING
-8.84897,1.723825,26.500899,WALKING
-8.504205,1.915361,22.568863,WALKING
-8.389283,1.493982,22.475617,WALKING
-8.070056,1.396086,21.807967,WALKING
-8.519528,1.103248,22.989807,WALKING
-10.769803,0.175119,15.855183,WALKING
-11.147403,0.076615,15.859376,WALKING
-11.202736,0.238356,14.164292,WALKING
-10.862227,0.40861,11.392788,WALKING
-10.909899,0.704853,10.290859,WALKING
-10.753884,1.002953,9.839752,WALKING
-10.342951,1.200293,12.624328,WALKING
-9.900945,1.320126,15.911827,WALKING
-10.200667,1.313391,17.096355,WALKING
-10.463346,1.40095,20.724625,WALKING
-11.422519,1.950186,23.628394,WALKING
-11.441092,1.813209,21.666327,WALKING
-11.433234,1.697305,20.005288,WALKING
-10.981405,1.991976,21.140643,WALKING
-10.938187,1.815173,19.583919,WALKING
-11.126776,1.60301,20.842739,WALKING
-11.313401,1.174755,23.600653,WALKING
-11.696473,0.817221,23.554811,WALKING
-12.394516,0.204305,7.949483,WALKING
-11.614751,0.367749,17.879779,WALKING
-11.28322,0.417897,18.45776,WALKING
-11.211249,0.40861,17.041203,WALKING
-11.386087,0.424326,16.507287,WALKING
-11.623507,0.547246,16.835317,WALKING
-12.288959,0.79679,27.9917,WALKING
-11.589678,0.752215,35.1195,WALKING
-10.955867,0.740606,40.714727,WALKING
-10.215261,0.868297,43.626216,WALKING
-9.500193,1.030813,42.261675,WALKING
-9.781112,0.893835,40.30583,WALKING
-9.908803,0.68953,41.305109,WALKING
-10.572795,0.510763,36.911662,WALKING
-10.136682,0.683637,38.12537,WALKING
-9.877371,0.801505,41.575097,WALKING
-7.722737,0.612916,24.201032,WALKING
-8.21307,0.704853,22.382239,WALKING
-9.432091,0.78317,19.241511,WALKING
-9.929233,0.827436,21.947172,WALKING
-9.89023,0.752215,19.991895,WALKING
-9.555912,0.752215,22.849826,WALKING
-8.720118,0.891514,26.047989,WALKING
-8.121132,0.881066,26.31314,WALKING
-7.865751,0.851272,24.50792,WALKING
-8.21307,1.041956,24.449722,WALKING
-8.49724,1.281551,23.783145,WALKING
-8.764694,1.501643,25.091987,WALKING
-8.580819,1.699448,23.459729,WALKING
-7.967904,1.894466,22.522389,WALKING
-7.73806,1.915361,21.790748,WALKING
-7.099606,1.9409,13.561664,WALKING
-7.099606,2.043052,13.537078,WALKING
-7.967904,2.256644,14.924684,WALKING
-8.095594,2.119667,14.025501,WALKING
-7.897183,2.027336,13.876931,WALKING
-7.897183,2.074484,13.791176,WALKING
-7.10425,1.922326,12.446178,WALKING
-6.971916,1.813209,11.841456,WALKING
-7.213546,1.650157,12.214733,WALKING
-7.639556,1.44473,15.846266,WALKING
-8.444616,0.340509,23.5319,WALKING
-8.611465,0.612916,21.658167,WALKING
-8.46938,0.891514,20.085054,WALKING
-8.172209,1.072602,20.194003,WALKING
-7.897182,1.178684,20.371684,WALKING
-7.753383,1.317769,19.63261,WALKING
-7.884324,1.309411,18.178798,WALKING
-8.552959,1.253691,16.923552,WALKING
-8.979214,1.470998,17.491877,WALKING
-9.040506,1.716164,18.73651,WALKING
-8.664398,1.671588,19.849917,WALKING
-8.223285,1.685518,22.214824,WALKING
-7.533755,1.915361,21.635,WALKING
-8.831557,0.863654,26.886972,WALKING
-9.168197,0.715068,27.085732,WALKING
-9.321425,0.842759,25.528408,WALKING
-8.519527,1.011311,30.730783,WALKING
-8.190782,1.142252,29.920919,WALKING
-7.967903,1.200293,28.527148,WALKING
-7.991477,1.225831,26.344334,WALKING
-7.708593,1.225831,21.733098,WALKING
-9.057531,1.430137,21.909737,WALKING
-9.22438,1.348415,20.204687,WALKING
-9.026576,1.197972,19.181801,WALKING
-8.606357,1.123679,21.488938,WALKING
-7.201759,1.317769,17.769866,WALKING
-6.99281,1.225831,17.050714,WALKING
-7.150683,1.123679,16.120517,WALKING
-7.567151,0.990094,18.802979,WALKING
-7.902234,0.853704,20.221582,WALKING
-9.193734,0.250738,24.704427,WALKING
-9.193734,0.434149,22.650174,WALKING
-9.534243,0.681017,19.512826,WALKING
-9.622775,0.919373,17.666594,WALKING
-9.444473,1.086532,16.719726,WALKING
-9.704498,1.072602,16.821991,WALKING
-9.971666,1.131536,17.241923,WALKING
-11.645397,2.183512,16.836985,WALKING
-12.088058,2.213306,18.304635,WALKING
-12.105084,2.083913,16.497675,WALKING
-12.394516,2.111154,16.422841,WALKING
-11.921209,1.96133,18.890687,WALKING
-11.25536,1.866607,26.062917,WALKING
-10.649409,1.78767,31.769624,WALKING
-10.25455,1.697305,33.133818,WALKING
-9.874752,1.123679,43.20546,WALKING
-10.113108,0.950019,39.737935,WALKING
-10.391706,0.780074,37.508505,WALKING
-8.764694,0.704853,21.769422,WALKING
-8.41366,0.891514,21.978352,WALKING
-7.717165,0.975093,20.386602,WALKING
-7.559293,1.021526,19.223907,WALKING
-8.015051,0.990094,23.006728,WALKING
-8.070056,0.944912,25.253471,WALKING
-8.555281,0.817221,23.655778,WALKING
-8.555281,0.766145,24.075935,WALKING
-8.734048,0.809924,29.179875,WALKING
-8.297935,1.249405,27.67036,WALKING
-8.938353,1.123679,28.096336,WALKING
-8.981571,1.272979,25.970553,WALKING
-9.678959,1.200293,22.683477,WALKING
-9.704498,1.327984,22.868762,WALKING
-10.010955,1.481213,27.962892,WALKING
-10.649409,1.787671,38.348411,WALKING
-11.313401,1.966438,35.305685,WALKING
-11.338939,1.966438,34.23148,WALKING
-11.19964,2.117345,33.055865,WALKING
-10.930329,1.9409,32.038104,WALKING
-10.955867,1.813209,32.057734,WALKING
-11.369585,1.072602,39.084048,WALKING
-11.561818,0.919373,36.200712,WALKING
-11.594321,0.842759,33.204981,WALKING
-11.40966,0.942947,31.270341,WALKING
-10.828176,0.944912,37.818158,WALKING
-9.295887,0.510763,21.685228,WALKING
-9.193734,0.612916,19.723867,WALKING
-9.305174,0.640775,18.139091,WALKING
-9.602345,0.638454,18.540233,WALKING
-10.317413,0.715068,16.309987,WALKING
-9.602345,0.868297,22.569045,WALKING
-8.759586,1.072602,24.143435,WALKING
-8.070056,1.174755,21.784658,WALKING
-7.814674,1.174755,19.286875,WALKING
-8.085772,1.060816,19.363603,WALKING
-8.70851,0.68953,23.919154,WALKING
-9.028719,0.612916,24.458272,WALKING
-9.215625,0.612916,23.618454,WALKING
-9.388753,0.585056,25.582401,WALKING
-10.010956,0.78317,20.091443,WALKING
-10.082462,1.011311,18.171971,WALKING
-9.80665,1.197971,17.995317,WALKING
-9.89023,1.309411,15.809026,WALKING
-9.898588,1.562935,18.571139,WALKING
-10.450212,1.869393,27.554111,WALKING
-11.2275,1.978046,37.375523,WALKING
-11.441092,1.966438,35.410121,WALKING
-11.093773,2.574246,41.087667,WALKING
-10.802639,2.145205,36.589795,WALKING
-10.490287,1.768026,41.560896,WALKING
-12.394517,1.021526,36.747423,WALKING
-12.380896,1.16454,33.073499,WALKING
-10.764331,0.995988,18.900375,WALKING
-10.828176,1.293933,16.842362,WALKING
-11.951855,1.736594,4.393297,WALKING
-11.732956,1.619848,4.389345,WALKING
-11.990162,1.608904,4.803391,WALKING
-12.462618,1.702543,7.84896,WALKING
-13.177686,1.838747,16.431839,WALKING
-13.121967,1.783027,14.975668,WALKING
-12.258313,1.866607,27.224279,WALKING
-11.645397,1.866607,32.71076,WALKING
-11.543245,1.685518,30.299169,WALKING
-11.692544,1.461568,28.398802,WALKING
-11.842406,1.313391,26.877747,WALKING
-11.579728,1.37906,28.321945,WALKING
-11.195926,1.511859,30.412511,WALKING
-10.325271,1.414421,45.23341,WALKING
-9.783077,1.437994,44.735165,WALKING
-9.35875,1.367273,38.145872,WALKING
-8.627966,1.225831,20.785949,WALKING
-8.555281,1.276908,17.069469,WALKING
-8.250787,1.272979,17.812491,WALKING
-8.011683,1.269611,17.919369,WALKING
-6.742072,1.417367,10.130831,WALKING
-7.014479,1.259882,10.043109,WALKING
-7.600154,1.011311,14.79042,WALKING
-7.856464,1.253691,14.617849,WALKING
-7.712522,1.481213,13.966324,WALKING
-7.201759,1.510399,15.181837,WALKING
-7.024956,1.414421,14.370943,WALKING
-7.260693,1.508715,18.772006,WALKING
-7.520003,1.532289,20.485463,WALKING
-7.614298,1.532289,19.742724,WALKING
-7.567151,1.555863,20.317057,WALKING
-7.333098,1.532289,20.199938,WALKING
-7.795521,1.398214,20.713744,WALKING
-7.828604,1.33727,19.99283,WALKING
-8.121132,1.506751,20.22873,WALKING
-8.682972,1.711056,18.006845,WALKING
-8.604393,2.003763,16.184284,WALKING
-8.389283,2.643199,22.527326,WALKING
-8.921328,2.417612,24.303621,WALKING
-9.040506,2.206496,22.080235,WALKING
-8.720118,2.061626,22.307977,WALKING
-8.274361,1.978046,25.971298,WALKING
-8.478667,0.817221,37.151895,WALKING
-7.967903,0.831814,35.158138,WALKING
-8.121132,0.727837,31.020608,WALKING
-8.853226,0.544814,35.775707,WALKING
-9.346964,0.36775,36.383637,WALKING
-9.77879,0.306458,36.785362,WALKING
-9.423578,0.536301,36.306228,WALKING
-8.555281,0.68953,34.841954,WALKING
-8.250787,0.754358,34.199004,WALKING
-8.213069,0.79679,33.946498,WALKING
-8.825985,0.735499,29.8205,WALKING
-9.745359,0.704853,30.495603,WALKING
-9.636396,0.987475,31.178985,WALKING
-9.469546,0.980665,28.611421,WALKING
-8.550173,1.287123,28.351465,WALKING
-7.695496,1.327984,27.322647,WALKING
-7.661445,1.19178,28.417494,WALKING
-7.797649,1.055577,27.373085,WALKING
-8.151778,1.195185,27.335943,WALKING
-8.41366,1.44871,26.534449,WALKING
-8.692258,1.727308,27.103802,WALKING
-8.580819,1.915361,25.142989,WALKING
-7.633586,2.200924,22.082644,WALKING
-7.600154,2.421017,24.794766,WALKING
-8.642111,2.512954,31.611822,WALKING
-10.760075,2.928375,31.633013,WALKING
-11.124419,2.850058,31.117666,WALKING
-11.31108,2.758121,28.934376,WALKING
-11.262325,2.604892,26.604521,WALKING
-10.89104,2.475236,28.165864,WALKING
-10.419566,2.429773,32.146661,WALKING
-10.327629,2.053267,47.085846,WALKING
-10.503145,1.866607,43.30548,WALKING
-10.572795,1.813209,39.770332,WALKING
-10.450212,1.716164,36.360725,WALKING
-10.475286,1.866607,33.068333,WALKING
-10.49618,2.017514,30.312904,WALKING
-10.207403,2.145205,29.955468,WALKING
-8.785124,2.043052,20.720468,WALKING
-8.415803,2.074484,22.155699,WALKING
-8.915137,2.256644,40.433254,WALKING
-9.449116,2.170743,43.49958,WALKING
-10.113108,2.094128,39.257909,WALKING
-10.642444,2.256644,34.385253,WALKING
-10.419566,2.256644,34.872965,WALKING
-9.985417,2.196281,36.413036,WALKING
-9.500192,2.168778,39.359032,WALKING
-9.106175,2.123315,40.750522,WALKING
-9.459331,2.002191,41.479187,WALKING
-9.474654,1.583365,50.1042,WALKING
-9.570914,1.744452,46.496599,WALKING
-10.547257,1.787671,40.085026,WALKING
-10.44314,1.933042,37.277877,WALKING
-10.134998,2.035755,36.995474,WALKING
-8.062198,2.310221,22.451119,WALKING
-7.880344,2.254654,21.719483,WALKING
-8.402052,2.426124,20.40868,WALKING
-8.604393,2.357368,19.807785,WALKING
-8.580819,2.232764,18.408124,WALKING
-8.180066,2.333794,13.471351,WALKING
-7.836564,2.254654,15.513158,WALKING
-6.946377,1.634442,17.094644,WALKING
-7.482678,1.685518,18.985399,WALKING
-7.661446,1.862321,18.245251,WALKING
-7.595776,1.970086,17.057695,WALKING
-7.617666,2.013866,16.824031,WALKING
-8.227214,2.05091,22.929169,WALKING
-8.865387,2.079535,31.84995,WALKING
-9.123014,2.192352,43.640194,WALKING
